old_sheet_path,kind,state,new_texture_path,source_cell_column,source_cell_row,output_dimensions,status
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_round-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_spiral-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_dent-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_plain-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_round-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_ionic_spiral-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_basic_triple-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_large_ionic_triple-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_dent-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_plain-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_plain-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_plain-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_meander_plain-vertical_both.png,0,1,16x16,converted; old sheet deleted
